cbsacode,user_id,lat_home,lon_home,tract_home
12420,47,29.978393899859046,-98.07735402504322,14000US48209010804
12420,48,30.11633070476163,-98.0752571323342,14000US48209010806
12420,49,30.070297111518972,-98.07160944714279,14000US48209010804
12420,50,29.924942303981922,-98.07041883379591,14000US48209010600
12420,51,30.15867370404457,-98.06908164250538,14000US48209010806
12420,52,30.01714029514311,-98.06725522290544,14000US48209010804
12420,53,30.15196353074992,-98.0665272963047,14000US48209010806
12420,54,29.90525494349006,-98.05921879729136,14000US48209010600
12420,55,30.456038666377868,-98.05637662336679,14000US48453001764
12420,56,30.008639289654504,-98.05366273588105,14000US48209010804
12420,57,30.016522524182992,-98.04979787012405,14000US48209010804
12420,58,29.999435435872062,-98.04751136612681,14000US48209010804
12420,59,30.056150924725348,-98.04711985674132,14000US48209010804
12420,60,30.346541186401716,-98.04325782662117,14000US48453001764
12420,61,30.48253956663584,-98.04308907100905,14000US48453001766
12420,62,29.981511841392667,-98.04031375635918,14000US48209010804
12420,63,30.16998714015346,-98.03996330810797,14000US48209010806
12420,64,30.264104258054065,-98.03991081871251,14000US48453001768
12420,65,30.280991336994784,-98.03314706378528,14000US48453001768
12420,66,30.244376082605843,-98.0314405415848,14000US48209010809
12420,67,30.60648367807244,-98.02214912653643,14000US48453001766
12420,68,29.867518821029087,-98.01434916800707,14000US48209010600
12420,69,30.228919908128294,-98.01038892136737,14000US48209010809
12420,70,29.85031651640766,-98.00898110499996,14000US48209010600
12420,71,30.19198871154865,-98.0087128582587,14000US48209010806
12420,72,29.856776564778407,-98.00829352098566,14000US48209010600
12420,73,30.36871679980547,-98.00700236238538,14000US48453001764
12420,74,30.680592199544822,-98.00450558984609,14000US48491020301
12420,75,30.244973624284633,-98.00314772498362,14000US48453001768
12420,76,30.36918646349319,-98.00150613848501,14000US48453001771
12420,77,30.090854881893435,-98.0014159984136,14000US48209010902
12420,78,30.604099932600587,-98.00114667479906,14000US48453001766
12420,79,29.8865294152965,-97.99900415310232,14000US48209010600
12420,80,29.94540840396146,-97.99828869171168,14000US48209010701
12420,81,29.786285754780447,-97.99629591583563,14000US48209010400
12420,82,30.18110754363311,-97.99619087154703,14000US48209010805
12420,83,29.802955040376848,-97.99502786892945,14000US48209010400
12420,84,29.8474721260633,-97.99399907031419,14000US48209010600
12420,85,30.645722441213515,-97.99099240701355,14000US48491020301
12420,86,30.131873346831817,-97.99081096310783,14000US48209010901
12420,87,29.87276156596822,-97.99037330506162,14000US48209010600
12420,88,30.370796989249122,-97.98996008136683,14000US48453001771
12420,89,30.33730430654563,-97.98746748321089,14000US48453001773
12420,90,30.41323987077836,-97.98737746121097,14000US48453001764
12420,91,29.83153770142419,-97.98598007721202,14000US48209010500
12420,92,30.60392622245984,-97.98594002681295,14000US48453001766
12420,93,30.07493344107858,-97.98432300029522,14000US48209010902
12420,94,30.420959999346113,-97.98206578666367,14000US48453001780
12420,95,30.438280787350113,-97.98009495109255,14000US48453001779
12420,96,29.783620238987716,-97.97989048483356,14000US48209010400
12420,97,29.838846843990602,-97.97822940037109,14000US48209010500
12420,98,30.654604412578173,-97.97621351348599,14000US48491020301
12420,99,30.02893793868392,-97.97526080374058,14000US48209010905
12420,100,30.102621961658063,-97.97500777027653,14000US48209010902
12420,101,30.26017083814914,-97.97464982378038,14000US48453001768
12420,102,29.84718324963006,-97.97388724255671,14000US48209010500
12420,103,29.959090250558933,-97.97172086055986,14000US48209010702
12420,104,29.82752776411922,-97.9684207727689,14000US48209010400
12420,105,30.447579001861833,-97.96614011578485,14000US48453001780
12420,106,30.46428844147747,-97.96345128121848,14000US48453001780
12420,107,29.813491370501374,-97.96219240336896,14000US48209010400
12420,108,29.91590074656777,-97.96080404937064,14000US48209010701
12420,109,29.834146628238816,-97.96076016850893,14000US48209010400
12420,110,30.64791914558573,-97.95911058313739,14000US48491020301
12420,111,30.040839871327798,-97.95770287126685,14000US48209010905
12420,112,29.87959311578604,-97.95288647410601,14000US48209010600
12420,113,29.84409294309274,-97.95124865989554,14000US48209010400
12420,114,30.128231131866947,-97.95099865019402,14000US48209010901
12420,115,30.42115148957205,-97.94979473219976,14000US48453001741
12420,116,29.837573641622747,-97.94887937440707,14000US48209010400
12420,117,29.837269614606296,-97.94770950970674,14000US48209010400
12420,118,30.49973330253152,-97.94363921322434,14000US48453001766
12420,119,30.29338792590097,-97.9435711777196,14000US48453001768
12420,120,30.467264157997782,-97.943523038946,14000US48453001780
12420,121,30.583838212050978,-97.94034263681223,14000US48453001766
12420,122,30.29405412193216,-97.93997985606998,14000US48453001768
12420,123,30.04169442549094,-97.93935919309502,14000US48209010902
12420,124,30.23520498887524,-97.93698728264889,14000US48453001768
12420,125,29.832456365052288,-97.93670895282872,14000US48209010400
12420,126,29.857515014456165,-97.93653631599231,14000US48209010400
12420,127,30.634374350298067,-97.935339914801,14000US48491020301
12420,128,29.84798308227563,-97.93511175909236,14000US48209010400
12420,129,29.866005971472923,-97.93435817378109,14000US48209010400
12420,130,29.850048270085114,-97.93291413715362,14000US48209010400
12420,131,29.835543575052686,-97.93073784951535,14000US48209010400
12420,132,30.695895892749743,-97.93064537976778,14000US48491020202
12420,133,30.62322679491221,-97.93051824609036,14000US48491020301
12420,134,30.13386734168534,-97.92722115446813,14000US48209010901
12420,135,30.81690936945052,-97.9257678762627,14000US48491020202
12420,136,30.325273150351666,-97.92381433683069,14000US48453001784
12420,137,30.305004830130983,-97.92233566808103,14000US48453001916
12420,138,30.769779652728232,-97.92231178861262,14000US48491020202
12420,139,30.798723093878557,-97.92156690583245,14000US48491020202
12420,140,30.452132671267265,-97.9207090169476,14000US48453001765
12420,141,30.578978876740315,-97.91963498204079,14000US48453001766
12420,142,30.710621524791748,-97.91700317895813,14000US48491020202
12420,143,30.551398586674008,-97.9164434556241,14000US48453001766
12420,144,30.03980474670156,-97.91394894218284,14000US48209010902
12420,145,30.378094153818296,-97.91373320033436,14000US48453001760
12420,146,30.19832262748462,-97.9132044627863,14000US48453001770
12420,147,29.906123592451365,-97.91302090499038,14000US48209010702
12420,148,30.50496049499905,-97.91062927610267,14000US48453001780
12420,149,30.39526891153945,-97.90997179094883,14000US48453001741
12420,150,30.278902817012206,-97.90966868547254,14000US48453001908
12420,151,30.42108661481878,-97.90807468948546,14000US48453001765
12420,152,30.567837862556704,-97.90251482940765,14000US48453001766
12420,153,30.043889503129886,-97.90250082357498,14000US48209010902
12420,154,29.979469382171505,-97.901702774221,14000US48209010905
12420,155,30.47623945318355,-97.89991384655751,14000US48453001765
12420,156,30.83622628647544,-97.8996550076637,14000US48491020204
12420,157,30.662534458909285,-97.89727419804272,14000US48491020202
12420,158,30.570194883076322,-97.89726056076348,14000US48491020314
12420,159,29.855572347344776,-97.89537840288119,14000US48209010400
12420,160,30.62782566146914,-97.8950154309609,14000US48491020301
12420,161,29.9214840544375,-97.89396285120648,14000US48209010304
12420,162,30.675582870043094,-97.89383810713058,14000US48491020202
12420,163,30.42603268808823,-97.89381992886075,14000US48453001765
12420,164,29.90701332684582,-97.89320568610201,14000US48209010303
12420,165,29.877149419029088,-97.89275313281756,14000US48055960500
12420,166,30.50575402705869,-97.892233665527,14000US48453001780
12420,167,30.039952643970473,-97.8912999825967,14000US48209010902
12420,168,29.85367957691861,-97.88824380875718,14000US48209010400
12420,169,29.88776981506372,-97.88702484247679,14000US48055960500
12420,170,29.898261429792587,-97.88458649716043,14000US48209010303
12420,171,30.57013126848223,-97.88339348141272,14000US48491020312
12420,172,30.2798482425343,-97.88277902936535,14000US48453001908
12420,173,30.498571774067816,-97.88065262461937,14000US48453001765
12420,174,30.26943020016742,-97.87764082599185,14000US48453001908
12420,175,30.58581643984194,-97.8754665782923,14000US48491020314
12420,176,30.57966094895578,-97.87352483294508,14000US48491020314
12420,177,29.871111319263097,-97.87283275799975,14000US48055960500
12420,178,30.771865559063293,-97.8722060143659,14000US48491020204
12420,179,30.150296504847585,-97.86669785131133,14000US48453001775
12420,180,30.341157062736333,-97.86618967493563,14000US48453001783
12420,181,30.81047988506353,-97.8655957426991,14000US48491020204
12420,182,29.921356525714543,-97.86539763148423,14000US48209010303
12420,183,30.744091089541236,-97.8639805750914,14000US48491020204
12420,184,29.959654071847737,-97.8629668104207,14000US48209010906
12420,185,29.868838196104203,-97.86277431839889,14000US48055960500
12420,186,30.800828552241285,-97.86227947938691,14000US48491020204
12420,187,29.934711644045425,-97.86054097773938,14000US48209010906
12420,188,30.007006150136398,-97.85648451113356,14000US48209010910
12420,189,30.359224835281235,-97.85646642504076,14000US48453001761
12420,190,30.55906029253563,-97.85598652392433,14000US48491020312
12420,191,30.143517905115395,-97.85450762163184,14000US48453001775
12420,192,29.918691622504323,-97.85044439335485,14000US48209010906
12420,193,30.58683405987755,-97.8462391634611,14000US48491020302
12420,194,29.89252078147285,-97.84535832188477,14000US48055960500
12420,195,30.074165291024148,-97.83843308187534,14000US48209010902
12420,196,30.70475321648094,-97.83731431837737,14000US48491020204
12420,197,29.90986303881929,-97.83696225481268,14000US48055960500
12420,198,30.14727577561607,-97.8339329386857,14000US48453001772
12420,199,29.854155558883296,-97.83300692955619,14000US48055960500
12420,200,29.80781877825908,-97.83266911238046,14000US48055960500
12420,201,30.303474383428647,-97.83242242874113,14000US48453001912
12420,202,29.802971249844912,-97.83089135139788,14000US48055960500
12420,203,30.23937309173337,-97.83085656741528,14000US48453001915
12420,204,30.787679397383272,-97.82595330031847,14000US48491020204
12420,205,30.472466086051362,-97.82552257422655,14000US48491020318
12420,206,30.728643817823784,-97.82536437444566,14000US48491020204
12420,207,30.409270129128554,-97.82494378887007,14000US48453001714
12420,208,30.30594079031991,-97.82365927296848,14000US48453001913
12420,209,30.511304980925885,-97.82309811389109,14000US48491020313
12420,210,30.050682389343166,-97.82193726937572,14000US48209010908
12420,211,30.139001243042653,-97.82188177271945,14000US48453002407
12420,212,30.76380148441806,-97.82121170116062,14000US48491020204
12420,213,30.853520688151423,-97.8184420762921,14000US48491020204
12420,214,30.887115510266568,-97.81744239879666,14000US48491020204
12420,215,30.052486589295164,-97.81736435215832,14000US48209010908
12420,216,29.873592365616787,-97.81556293106695,14000US48055960500
12420,217,29.95013788913392,-97.8150132308929,14000US48209010906
12420,218,30.348384171602216,-97.81448948100054,14000US48453001761
12420,219,29.95954489232306,-97.81250701722875,14000US48209010906
12420,220,30.439664993491544,-97.80958058414899,14000US48453001714
12420,221,29.813556714050158,-97.80877597214148,14000US48055960500
12420,222,29.959295163561702,-97.80807248071028,14000US48209010906
12420,223,30.392676799997812,-97.80732754402429,14000US48453001716
12420,224,29.87689332214442,-97.80722793203036,14000US48055960500
12420,225,29.883018525883685,-97.8042861639999,14000US48055960500
12420,226,30.332532219838225,-97.80382361206105,14000US48453001913
12420,227,29.91381143815319,-97.79873612984282,14000US48055960500
12420,228,30.82776121056107,-97.79805960540665,14000US48491020204
12420,229,29.938013309172963,-97.79780036512574,14000US48055960101
12420,230,29.812563393469762,-97.79759373942778,14000US48055960500
12420,231,30.040253083919527,-97.79645371381933,14000US48209010908
12420,232,29.810928221491583,-97.79589160087913,14000US48055960500
12420,233,29.792990897614168,-97.79584703028839,14000US48055960500
12420,234,30.308365969988486,-97.79582310216925,14000US48453001913
12420,235,29.832918296240994,-97.79544096644987,14000US48055960500
12420,236,29.973985879756917,-97.7951812988305,14000US48209010906
12420,237,30.04682524378939,-97.794700877422,14000US48209010908
12420,238,30.205414762029015,-97.79322497828107,14000US48453002409
12420,239,29.972652508645467,-97.79018726017051,14000US48209010906
12420,240,30.832935717548928,-97.78776990207967,14000US48491020201
12420,241,29.970032397102756,-97.78661858681204,14000US48209010906
12420,242,30.825412091883212,-97.7832080598067,14000US48491020201
12420,243,30.62130978052298,-97.78216335544496,14000US48491020110
12420,244,30.79480354571338,-97.78021303761305,14000US48491020204
12420,245,30.737090701903853,-97.77823319227868,14000US48491020203
12420,246,30.83103256892883,-97.77820839251218,14000US48491020201
12420,247,30.40904479855127,-97.77748625105707,14000US48453001755
12420,248,30.16866796001054,-97.77716228084506,14000US48453002429
12420,249,30.275471681005357,-97.77670793802675,14000US48453001910
12420,250,30.5835907714294,-97.77360654014267,14000US48491020604
12420,251,30.24032452533623,-97.77330748693194,14000US48453001304
12420,252,29.892687162972223,-97.77233904486648,14000US48055960500
12420,253,29.856051434673354,-97.77107053749995,14000US48055960500
12420,254,30.023136072402462,-97.77048723297926,14000US48209010907
12420,255,29.8556552720089,-97.76821937980792,14000US48055960500
12420,256,30.82045042148389,-97.76764007160267,14000US48491020201
12420,257,30.62465343493135,-97.76719802836398,14000US48491020110
12420,258,30.80912524388368,-97.76684188615648,14000US48491020201
12420,259,30.296833347747697,-97.76465344654004,14000US48453001603
12420,260,30.377851752095093,-97.76400921461996,14000US48453001706
12420,261,30.611863835168442,-97.76380797134036,14000US48491020110
12420,262,29.876008788950433,-97.76277522975397,14000US48055960500
12420,263,29.898812316940337,-97.76267428355335,14000US48055960101
12420,264,30.27211989587033,-97.76239557180755,14000US48453001200
12420,265,29.924207669905513,-97.76125183952148,14000US48055960101
12420,266,30.816479884984265,-97.75539290643651,14000US48491020201
12420,267,29.87122072349602,-97.75527975182914,14000US48055960102
12420,268,30.187674282627007,-97.75281973043694,14000US48453002412
12420,269,30.30877432940847,-97.74846074889777,14000US48453000204
12420,270,30.72281240747246,-97.74834467040687,14000US48491020105
12420,271,29.975901191256913,-97.74748549943376,14000US48055960101
12420,272,29.911522785428023,-97.74636583340282,14000US48055960101
12420,273,29.97867173897111,-97.74533900293355,14000US48055960101
12420,274,29.851404820955732,-97.7446130324637,14000US48055960102
12420,275,30.162912461766457,-97.74434078891107,14000US48453002426
12420,276,30.223402937697887,-97.7436609641248,14000US48453002307
12420,277,30.140984372701496,-97.7415980597901,14000US48453002426
12420,278,29.747708800929388,-97.7410448431588,14000US48055960500
12420,279,30.742174147865818,-97.74008729198482,14000US48491020203
12420,280,30.592129888765477,-97.73997835492756,14000US48491020604
12420,281,30.747441785123154,-97.73947335713238,14000US48491020203
12420,282,30.215217486118576,-97.73884674209252,14000US48453002411
12420,283,30.257302135148795,-97.7388047023387,14000US48453001100
12420,284,30.18237866371284,-97.73730591317243,14000US48453002431
12420,285,30.13737715902954,-97.7344726345789,14000US48453002426
12420,286,29.710525581128298,-97.73403736351489,14000US48055960600
12420,287,30.06783896992466,-97.73307209031917,14000US48453002434
12420,288,29.99973715399444,-97.72958104547196,14000US48055960101
12420,289,29.704625548598045,-97.72696977031038,14000US48055960600
12420,290,30.130778796790224,-97.72692102818696,14000US48453002432
12420,291,29.778295194278158,-97.72550034652217,14000US48055960500
12420,292,30.682235292226515,-97.72486658072843,14000US48491020109
12420,293,30.21883649017968,-97.72419609741358,14000US48453002313
12420,294,29.997868258753137,-97.7205116603869,14000US48055960101
12420,295,29.77781341201742,-97.71972617745027,14000US48055960500
12420,296,29.829382236597944,-97.71919008437877,14000US48055960102
12420,297,29.963237851980555,-97.719012521647,14000US48055960101
12420,298,29.827093930670284,-97.71733343013753,14000US48055960102
12420,299,29.890517654071296,-97.71483948220352,14000US48055960400
12420,300,29.734595441548223,-97.71463300057209,14000US48055960600
12420,301,29.722267528886217,-97.71402326704693,14000US48055960600
12420,302,30.354481045388756,-97.71380455368708,14000US48453001805
12420,303,30.189171781772558,-97.71378856222104,14000US48453002431
12420,304,30.791812664133985,-97.7133364284469,14000US48491020201
12420,305,30.806570612614536,-97.7109762455549,14000US48491020201
12420,306,30.603378784595588,-97.70956608495499,14000US48491020604
12420,307,30.813722623305964,-97.70839207848763,14000US48491020201
12420,308,29.744288406213077,-97.70562415895508,14000US48055960600
12420,309,30.222436958264783,-97.70557237301331,14000US48453002314
12420,310,30.745905113927364,-97.70433612831863,14000US48491021603
12420,311,30.839271231305982,-97.70339928803597,14000US48491020201
12420,312,29.8947213615671,-97.70255825517751,14000US48055960400
12420,313,30.58626716243124,-97.70222895131867,14000US48491020604
12420,314,29.82599293632593,-97.70125491978982,14000US48055960102
12420,315,30.3726937167274,-97.70124050577974,14000US48453001822
12420,316,29.93899858623699,-97.70080425735895,14000US48055960101
12420,317,29.797664690289878,-97.70008157633177,14000US48055960500
12420,318,30.16552383107228,-97.69979018398813,14000US48453002432
12420,319,30.408831844108104,-97.69782904720714,14000US48453001850
12420,320,30.162162980519923,-97.69478217742775,14000US48453002432
12420,321,30.882447806035167,-97.69396320016838,14000US48491020201
12420,322,29.870383377953655,-97.69391729791523,14000US48055960300
12420,323,29.824160510636915,-97.69301577928616,14000US48055960102
12420,324,30.15130958562861,-97.69196150592964,14000US48453002436
12420,325,29.993016925037253,-97.69125824640321,14000US48055960101
12420,326,30.79558585325636,-97.68966864955546,14000US48491020201
12420,327,30.13132050401291,-97.68919580522669,14000US48453002436
12420,328,30.666083796919036,-97.68666719008581,14000US48491020114
12420,329,30.224777642452466,-97.68533417822447,14000US48453002312
12420,330,29.828922363699075,-97.68459459646834,14000US48055960102
12420,331,29.72640032500767,-97.683907840771,14000US48055960600
12420,332,30.17250822429437,-97.68356068459396,14000US48453002435
12420,333,30.334984963183697,-97.68321811898969,14000US48453001834
12420,334,30.081389629928978,-97.67801629933504,14000US48453002436
12420,335,29.9014711222772,-97.6755645970852,14000US48055960400
12420,336,30.44135616472937,-97.67439590493743,14000US48453001851
12420,337,30.292578059053,-97.67414416040297,14000US48453002108
12420,338,30.26581514027664,-97.67351039106438,14000US48453002110
12420,339,30.71459862812439,-97.67298792905314,14000US48491020106
12420,340,30.63510454817624,-97.67286178791448,14000US48491021402
12420,341,30.51095399079424,-97.67102054727552,14000US48491020701
12420,342,29.894268144235035,-97.67062625431299,14000US48055960400
12420,343,30.736770223643557,-97.66957329343546,14000US48491021603
12420,344,30.335013310829567,-97.66868102237785,14000US48453001834
12420,345,29.905575588527842,-97.66848899829445,14000US48055960400
12420,346,30.195561829785653,-97.6667512780004,14000US48453980000
12420,347,29.73984420438973,-97.66575544624312,14000US48055960600
12420,348,30.8617278160432,-97.66540386341093,14000US48491020201
12420,349,30.193484379004495,-97.66495610171921,14000US48453980000
12420,350,30.025567525927652,-97.66481701117252,14000US48055960101
12420,351,29.915193890177985,-97.6635789540579,14000US48055960101
12420,352,30.72022767121426,-97.66281284572149,14000US48491021603
12420,353,30.765757486550545,-97.66253667623218,14000US48491021603
12420,354,30.3363062585675,-97.66194683291619,14000US48453001834
12420,355,30.243720550628094,-97.66018915798135,14000US48453002310
12420,356,30.687504746224125,-97.66008686693954,14000US48491020108
12420,357,30.75098208981319,-97.65977873569021,14000US48491021603
12420,358,30.212909080537116,-97.65970035606968,14000US48453980000
12420,359,30.153279432105943,-97.6579584237017,14000US48453002435
12420,360,30.401273054728218,-97.6578323120215,14000US48453001839
12420,361,30.53727301507442,-97.65761934710847,14000US48491021505
12420,362,30.56215007181533,-97.65698379366401,14000US48491021507
12420,363,30.172897042011247,-97.65640528126532,14000US48453980000
12420,364,29.942539602815412,-97.65585658206032,14000US48055960101
12420,365,30.550802362202578,-97.65565867391,14000US48491021507
12420,366,29.76245297909667,-97.65526797112376,14000US48055960600
12420,367,30.28854889243512,-97.65526191967669,14000US48453002208
12420,368,30.20271305977606,-97.65524377806857,14000US48453980000
12420,369,29.917925357787638,-97.65493027624773,14000US48055960101
12420,370,30.19466522058924,-97.65446951202293,14000US48453980000
12420,371,29.728115189475208,-97.65374216186167,14000US48055960600
12420,372,30.16470127968741,-97.65297161718644,14000US48453002435
12420,373,30.76434998896359,-97.65187647868424,14000US48491021603
12420,374,30.152430039870367,-97.65174587720054,14000US48453002435
12420,375,30.60442620281709,-97.65125661512852,14000US48491021401
12420,376,30.53632323000327,-97.65063232078775,14000US48491021508
12420,377,29.84611049838577,-97.6503963029264,14000US48055960102
12420,378,30.01792856462909,-97.64863692485957,14000US48055960101
12420,379,30.11719530402105,-97.64684294017057,14000US48453002436
12420,380,29.750738842635304,-97.64544349600828,14000US48055960600
12420,381,30.444833950389732,-97.64538484045967,14000US48453001840
12420,382,29.661904314019782,-97.64482081238903,14000US48055960700
12420,383,30.475754621726256,-97.6448116708606,14000US48453001857
12420,384,29.730535016530162,-97.64314519374328,14000US48055960600
12420,385,29.95905250050065,-97.64292280926865,14000US48055960101
12420,386,30.566232443797908,-97.64246424790551,14000US48491021507
12420,387,30.64606921913337,-97.64240531400733,14000US48491020803
12420,388,30.571756648886996,-97.64186068154707,14000US48491021507
12420,389,29.71293152137326,-97.64176360773543,14000US48055960600
12420,390,30.136360525120757,-97.64054849279532,14000US48453002435
12420,391,29.865973289732338,-97.63992885147867,14000US48055960200
12420,392,29.966002498029837,-97.63936232753201,14000US48055960101
12420,393,29.730403811739613,-97.63854492844926,14000US48055960600
12420,394,29.71864756476632,-97.63826858805189,14000US48055960600
12420,395,29.740385908096005,-97.63702118591596,14000US48055960600
12420,396,30.015646351319536,-97.63662794570841,14000US48055960101
12420,397,30.153025945600422,-97.6358813454485,14000US48453002435
12420,398,29.827501497971124,-97.63527481267113,14000US48055960102
12420,399,30.66655647330526,-97.6352174606943,14000US48491020803
12420,400,30.652866181183377,-97.63471165818979,14000US48491020803
12420,401,30.381996386446353,-97.63432560388895,14000US48453001842
12420,402,30.19325368626957,-97.63373031286267,14000US48453002433
12420,403,29.70965106938181,-97.63338528706565,14000US48055960600
12420,404,30.534955465676504,-97.63317875781667,14000US48491021508
12420,405,30.656197359880736,-97.63304675949186,14000US48491020803
12420,406,29.700785930671948,-97.63300578065055,14000US48055960600
12420,407,30.67195695535829,-97.63284136004178,14000US48491020803
12420,408,29.66129146936524,-97.632217103955,14000US48055960700
12420,409,30.206014279591287,-97.63078969462258,14000US48453002433
12420,410,30.628404913228213,-97.62908960304857,14000US48491020803
12420,411,29.84127080460494,-97.62908332599255,14000US48055960102
12420,412,29.666711166706214,-97.62884151841224,14000US48055960700
12420,413,29.704303271930392,-97.62734312666903,14000US48055960600
12420,414,30.64069546270982,-97.6261467706527,14000US48491020803
12420,415,30.051654149083376,-97.62596204602754,14000US48021950802
12420,416,30.63424084758335,-97.62584557149637,14000US48491020803
12420,417,29.656201793957397,-97.62405931561295,14000US48055960700
12420,418,30.297904239115788,-97.62341935727642,14000US48453002212
12420,419,30.55509730454807,-97.62331345035008,14000US48491020806
12420,420,30.41363752543672,-97.62316013230209,14000US48453001842
12420,421,30.39908276271781,-97.62227464704132,14000US48453001842
12420,422,30.787323447756272,-97.62191547994287,14000US48491021601
12420,423,29.70121374920653,-97.62185653419431,14000US48055960600
12420,424,30.844874613884496,-97.62175365986681,14000US48491021603
12420,425,30.031659370386162,-97.62103987866648,14000US48055960101
12420,426,30.60137818569071,-97.62051430807874,14000US48491020803
12420,427,30.567099639627678,-97.62043507354976,14000US48491020803
12420,428,30.49978845956275,-97.61976129227608,14000US48491020706
12420,429,30.351457922672147,-97.61937049417195,14000US48453001856
12420,430,29.94201275246735,-97.61934738507948,14000US48055960101
12420,431,29.956200740835044,-97.61869887036067,14000US48055960101
12420,432,30.73455036889032,-97.6185236596992,14000US48491021601
12420,433,30.63406610879421,-97.61591708711062,14000US48491020803
12420,434,30.59438602023858,-97.61511087678166,14000US48491020803
12420,435,30.23344898006666,-97.6149423422518,14000US48453002207
12420,436,30.414796275109836,-97.61447433576248,14000US48453001842
12420,437,30.041522150912403,-97.61370455168185,14000US48021950802
12420,438,29.700080576590548,-97.6133672652977,14000US48055960600
12420,439,30.628497675911085,-97.61327803202505,14000US48491020803
12420,440,29.793828144769847,-97.61116381943691,14000US48055960102
12420,441,30.09545025994735,-97.61082075137178,14000US48021950802
12420,442,30.261201358087398,-97.61070658059839,14000US48453002211
12420,443,30.134658540737206,-97.60901432209654,14000US48453002435
12420,444,30.08946156758295,-97.60709472721737,14000US48021950802
12420,445,29.745968036466355,-97.60635973965462,14000US48055960600
12420,446,30.732318530821413,-97.60589189867613,14000US48491021602
12420,447,30.04182713090039,-97.6034783772623,14000US48021950802
12420,448,30.450240494225188,-97.60120851511046,14000US48453001858
12420,449,30.05027575787325,-97.59957185637535,14000US48021950802
12420,450,30.32374643238148,-97.59913804512858,14000US48453002212
12420,451,30.22604735442183,-97.59878980381977,14000US48453002433
12420,452,30.043426212008406,-97.59870457519986,14000US48021950802
12420,453,30.444387179184268,-97.5984628686083,14000US48453001858
12420,454,30.539983078132902,-97.59778935813603,14000US48491020806
12420,455,30.54530264898592,-97.59450501461835,14000US48491020806
12420,456,30.846430164127028,-97.59368366971863,14000US48491021601
12420,457,30.18054296187646,-97.59356296189699,14000US48453002433
12420,458,29.95345623249281,-97.59342197810192,14000US48055960101
12420,459,30.857975219376357,-97.59286556838916,14000US48491021603
12420,460,29.826535197614998,-97.59223497825084,14000US48055960102
12420,461,30.233337624173178,-97.59175066535244,14000US48453002207
12420,462,30.495606631830395,-97.59153647884345,14000US48453001855
12420,463,29.818038287852655,-97.5911956819714,14000US48055960102
12420,464,30.362233030833274,-97.59095402025049,14000US48453001856
